PROPIETARIO,REGION,ZONA,SITIO,MANEJO,PERIODOPLANTACION,SUPERFICIE
4,8,7,3,4,-10,12.85
4,8,7,3,4,-5,4.78
4,8,7,3,4,-3,55.74
4,8,7,3,4,-2,4.62
4,8,7,3,4,-1,32.41
4,8,7,3,5,-18,26.48
4,8,7,3,5,-9,4.08
4,8,7,3,6,-28,9.86
4,8,7,3,6,-27,5.12
4,8,7,3,6,-19,4.67
4,8,7,3,6,-14,14.45
4,8,7,3,6,-11,30.25
4,8,7,3,6,-3,6.08
4,8,7,3,9,-20,126.53
4,8,7,3,9,-19,81.09
4,8,7,3,9,-18,158.17
4,8,7,3,9,-17,135.75
4,8,7,3,9,-16,154.12
4,8,7,3,9,-15,173.11
4,8,7,3,9,-14,228.63
4,8,7,3,9,-13,232
4,8,7,3,9,-12,155.41
4,8,7,3,9,-11,222.06
4,8,7,3,9,-10,200.53
4,8,7,3,9,-9,315.53
4,8,7,3,9,-8,74.09
4,8,7,3,9,-7,48.46
4,8,7,3,9,-6,199.24
4,8,7,3,9,-5,107.9
4,8,7,3,9,-4,212.51
4,8,7,3,9,-3,226.91
4,8,7,3,9,-2,296.61
4,8,7,3,9,-1,173.36
4,8,7,3,10,-16,27.62
4,8,7,3,10,-14,19.01
4,8,7,3,10,-13,25.92
4,8,7,3,10,-10,130.61
4,8,7,3,10,-9,5.47
4,8,7,3,10,-8,15.21
4,8,7,3,10,-7,31.42
4,8,7,3,10,-6,74.44
4,8,7,3,10,-5,6.48
4,8,7,3,10,-4,14.91
4,8,7,3,10,-3,14.49
4,8,7,3,10,-2,25.39
4,8,7,3,10,-1,16.22
4,8,7,4,1,-26,3.75
4,8,7,4,1,-25,2.31
4,8,7,4,1,-24,2.64
4,8,7,4,1,-22,3.31
4,8,7,4,1,-21,1.43
4,8,7,4,1,-18,9.11
4,8,7,4,1,-16,8.13
4,8,7,4,1,-15,6.35
4,8,7,4,1,-14,6.5
4,8,7,4,1,-13,9.8
4,8,7,4,1,-11,4.99
4,8,7,4,1,-5,3.12
4,8,7,4,1,-3,14.16
4,8,7,4,1,-2,9.37
4,8,7,4,3,-21,5.52
4,8,7,4,3,-16,16.78
4,8,7,4,3,-15,41.32
4,8,7,4,3,-14,15.9
4,8,7,4,3,-3,7.55
4,8,7,4,4,-18,25.55
4,8,7,4,4,-16,10.53
4,8,7,4,4,-14,1.41
4,8,7,4,9,-20,430.27
4,8,7,4,9,-19,265.76
4,8,7,4,9,-18,347.86
4,8,7,4,9,-17,330.03
4,8,7,4,9,-16,275.1
4,8,7,4,9,-15,398.14
4,8,7,4,9,-14,411.8
4,8,7,4,9,-13,221.4
4,8,7,4,9,-12,234.41
4,8,7,4,9,-11,309.74
4,8,7,4,9,-10,279.23
4,8,7,4,9,-9,293.13
4,8,7,4,9,-8,156.8
4,8,7,4,9,-7,150.92
4,8,7,4,9,-6,263.83
4,8,7,4,9,-5,131.07
4,8,7,4,9,-4,359.8
4,8,7,4,9,-3,558.15
4,8,7,4,9,-2,377.29
4,8,7,4,9,-1,188.4
4,8,7,4,10,-15,18.38
4,8,7,4,10,-14,26.4
4,8,7,4,10,-12,33.72
4,8,7,4,10,-11,38.99
4,8,7,4,10,-10,34.12
4,8,7,4,10,-8,27.12
4,8,7,4,10,-5,15.55
4,8,7,4,10,-4,52.05
4,8,7,4,10,-3,57.05
4,8,7,4,10,-2,14.32
4,8,7,4,10,-1,18.16
4,9,4,1,1,-30,210.17
4,9,4,1,1,-29,164.56
4,9,4,1,1,-28,197.41
4,9,4,1,1,-27,45.35
4,9,4,1,1,-26,96.21
4,9,4,1,1,-25,139.28
4,9,4,1,1,-24,91.37
4,9,4,1,1,-23,136.54
4,9,4,1,1,-22,57.05
4,9,4,1,1,-21,350.97
4,9,4,1,1,-20,8.33
4,9,4,1,1,-19,50.88
4,9,4,1,1,-18,40.88
4,9,4,1,1,-17,200.74
4,9,4,1,1,-16,236.91
4,9,4,1,1,-15,233.4
4,9,4,1,1,-14,307.13
4,9,4,1,1,-13,226.89
4,9,4,1,1,-12,151.21
4,9,4,1,1,-11,96.5
4,9,4,1,1,-10,50.02
4,9,4,1,1,-9,57.38
4,9,4,1,1,-8,56.12
4,9,4,1,1,-7,55.94
4,9,4,1,1,-6,76.43
4,9,4,1,1,-5,60.84
4,9,4,1,1,-4,143.13
4,9,4,1,1,-3,158.45
4,9,4,1,1,-2,14.09
4,9,4,1,1,-1,5.17
4,9,4,1,3,-30,279.76
4,9,4,1,3,-29,14.07
4,9,4,1,3,-28,91.45
4,9,4,1,3,-27,55.3
4,9,4,1,3,-26,81.8
4,9,4,1,3,-25,195.19
4,9,4,1,3,-24,8.72
4,9,4,1,3,-23,108.12
4,9,4,1,3,-22,17.81
4,9,4,1,3,-21,203.09
4,9,4,1,3,-20,36.23
4,9,4,1,3,-19,64.91
4,9,4,1,3,-18,43.7
4,9,4,1,3,-17,76.65
4,9,4,1,3,-16,176.25
4,9,4,1,3,-15,96.67
4,9,4,1,3,-14,78.64
4,9,4,1,3,-13,24.27
4,9,4,1,3,-12,45.87
4,9,4,1,3,-11,56.23
4,9,4,1,3,-10,135.76
4,9,4,1,3,-9,90.23
4,9,4,1,3,-8,57.9
4,9,4,1,3,-7,14.92
4,9,4,1,3,-6,33.7
4,9,4,1,3,-5,190.16
4,9,4,1,3,-4,197.85
4,9,4,1,3,-3,108.54
4,9,4,1,3,-2,49.49
4,9,4,1,3,-1,3.8
4,9,4,1,4,-30,40.41
4,9,4,1,4,-29,2.66
4,9,4,1,4,-28,14.5
4,9,4,1,4,-27,26.6
4,9,4,1,4,-25,93.05
4,9,4,1,4,-24,103.45
4,9,4,1,4,-21,46.31
4,9,4,1,4,-18,4.3
4,9,4,1,4,-17,18.12
4,9,4,1,4,-16,108.01
4,9,4,1,4,-15,32.26
4,9,4,1,4,-14,54.9
4,9,4,1,4,-13,154.67
4,9,4,1,4,-12,45.53
4,9,4,1,4,-11,25.67
4,9,4,1,4,-10,20.03
4,9,4,1,4,-9,1.78
4,9,4,1,4,-8,32.5
4,9,4,1,4,-7,8.02
4,9,4,1,4,-6,9.29
4,9,4,1,4,-5,6.62
4,9,4,1,4,-4,144.34
4,9,4,1,4,-3,83.68
4,9,4,1,4,-2,104.47
4,9,4,1,4,-1,6.5
4,9,4,1,5,-30,7.16
4,9,4,1,5,-29,208.25
4,9,4,1,5,-27,16.3
4,9,4,1,5,-26,7.08
4,9,4,1,5,-22,145.93
4,9,4,1,5,-21,46.7
4,9,4,1,5,-19,22.9
4,9,4,1,5,-18,3.64
4,9,4,1,5,-17,19.58
4,9,4,1,5,-16,38.04
4,9,4,1,5,-15,70.95
4,9,4,1,5,-14,166.29
4,9,4,1,5,-11,10.08
4,9,4,1,5,-10,12.74
4,9,4,1,5,-9,11.67
4,9,4,1,5,-8,7.87
4,9,4,1,5,-4,17.17
4,9,4,1,5,-3,44.6
4,9,4,1,6,-18,1.25
4,9,4,1,6,-11,3.51
4,9,4,1,6,-9,6.05
4,9,4,1,6,-8,10.21
4,9,4,1,9,-20,717.78
4,9,4,1,9,-19,160.92
4,9,4,1,9,-18,357.53
4,9,4,1,9,-17,789.96
4,9,4,1,9,-16,1165.16
4,9,4,1,9,-15,1076.92
4,9,4,1,9,-14,274.99
4,9,4,1,9,-13,778.72
4,9,4,1,9,-12,419.73
4,9,4,1,9,-11,925.72
4,9,4,1,9,-10,483.2
4,9,4,1,9,-9,466.67
4,9,4,1,9,-8,480.73
4,9,4,1,9,-7,559.24
4,9,4,1,9,-6,649.81
4,9,4,1,9,-5,403.08
4,9,4,1,9,-4,807.7
4,9,4,1,9,-3,860.03
4,9,4,1,9,-2,431.05
4,9,4,1,9,-1,231.83
4,9,4,1,10,-20,533.16
4,9,4,1,10,-19,28.58
4,9,4,1,10,-18,71.24
4,9,4,1,10,-17,168.28
4,9,4,1,10,-16,400.89
4,9,4,1,10,-15,263.73
4,9,4,1,10,-14,111.48
4,9,4,1,10,-13,474.81
4,9,4,1,10,-12,596.81
4,9,4,1,10,-11,516.09
4,9,4,1,10,-10,211.78
4,9,4,1,10,-9,428.89
4,9,4,1,10,-8,472.39
4,9,4,1,10,-7,161.74
4,9,4,1,10,-6,116.47
4,9,4,1,10,-5,369.43
4,9,4,1,10,-4,288.4
4,9,4,1,10,-3,400.3
4,9,4,1,10,-2,224.66
4,9,4,1,10,-1,390.78
4,9,4,2,1,-30,49.45
4,9,4,2,1,-29,23.65
4,9,4,2,1,-28,7.06
4,9,4,2,1,-27,19.2
4,9,4,2,1,-26,10.59
4,9,4,2,1,-25,10.74
4,9,4,2,1,-24,14.94
4,9,4,2,1,-23,109.94
4,9,4,2,1,-22,8.34
4,9,4,2,1,-21,66.26
4,9,4,2,1,-20,59.2
4,9,4,2,1,-19,15.89
4,9,4,2,1,-18,1.56
4,9,4,2,1,-17,47.31
4,9,4,2,1,-16,23.88
4,9,4,2,1,-15,68.58
4,9,4,2,1,-14,339.35
4,9,4,2,1,-13,17.21
4,9,4,2,1,-12,93.01
4,9,4,2,1,-11,43.89
4,9,4,2,1,-10,18.48
4,9,4,2,1,-9,53.11
4,9,4,2,1,-8,0.7
4,9,4,2,1,-7,4.31
4,9,4,2,1,-5,74.72
4,9,4,2,1,-4,6.68
4,9,4,2,1,-3,107.13
4,9,4,2,1,-2,27.16
4,9,4,2,1,-1,15.04
4,9,4,2,2,-11,13.69
4,9,4,2,3,-30,39.17
4,9,4,2,3,-28,39.71
4,9,4,2,3,-27,35.02
4,9,4,2,3,-26,40.98
4,9,4,2,3,-24,23.33
4,9,4,2,3,-23,50.78
4,9,4,2,3,-22,4.94
4,9,4,2,3,-21,16.95
4,9,4,2,3,-20,2.34
4,9,4,2,3,-19,17.18
4,9,4,2,3,-18,53.65
4,9,4,2,3,-17,20.21
4,9,4,2,3,-16,7.04
4,9,4,2,3,-15,25.94
4,9,4,2,3,-14,23.13
4,9,4,2,3,-12,3.49
4,9,4,2,3,-11,13.19
4,9,4,2,3,-10,19.65
4,9,4,2,3,-9,18.92
4,9,4,2,3,-8,15.82
4,9,4,2,3,-7,1.53
4,9,4,2,3,-6,21.66
4,9,4,2,3,-5,21.71
4,9,4,2,3,-4,9.02
4,9,4,2,3,-3,24.92
4,9,4,2,3,-2,30.01
4,9,4,2,3,-1,56.25
4,9,4,2,4,-30,31.05
4,9,4,2,4,-28,9.04
4,9,4,2,4,-27,32.97
4,9,4,2,4,-26,3.29
4,9,4,2,4,-24,4.09
4,9,4,2,4,-21,4.35
4,9,4,2,4,-20,5.36
4,9,4,2,4,-19,5.62
4,9,4,2,4,-18,9.85
4,9,4,2,4,-17,40.6
4,9,4,2,4,-16,0.42
4,9,4,2,4,-15,27.22
4,9,4,2,4,-14,4.65
4,9,4,2,4,-13,56.32
4,9,4,2,4,-11,24.6
4,9,4,2,4,-9,3.02
4,9,4,2,4,-8,1.85
4,9,4,2,4,-7,1.57
4,9,4,2,4,-5,19.66
4,9,4,2,4,-4,5.3
4,9,4,2,4,-3,25.38
4,9,4,2,4,-2,2.89
4,9,4,2,4,-1,31.6
4,9,4,2,5,-30,15.9
4,9,4,2,5,-23,6.02
4,9,4,2,5,-21,8.55
4,9,4,2,5,-19,7.94
4,9,4,2,5,-16,0.71
4,9,4,2,5,-15,84.32
4,9,4,2,5,-14,12.69
4,9,4,2,5,-13,7.44
4,9,4,2,5,-12,17.44
4,9,4,2,5,-11,14.04
4,9,4,2,5,-9,3.85
4,9,4,2,5,-8,2.2
4,9,4,2,5,-7,9.18
4,9,4,2,5,-5,6.06
4,9,4,2,9,-20,201.92
4,9,4,2,9,-19,54.84
4,9,4,2,9,-18,2.97
4,9,4,2,9,-17,21.2
4,9,4,2,9,-16,66.28
4,9,4,2,9,-15,75.24
4,9,4,2,9,-14,20.14
4,9,4,2,9,-13,37.33
4,9,4,2,9,-12,68.15
4,9,4,2,9,-11,91.46
4,9,4,2,9,-10,17.71
4,9,4,2,9,-9,39.04
4,9,4,2,9,-8,7.25
4,9,4,2,9,-7,5.75
4,9,4,2,9,-6,1.38
4,9,4,2,9,-5,27.61
4,9,4,2,9,-4,25.91
4,9,4,2,9,-3,192.09
4,9,4,2,9,-2,60.53
4,9,4,2,9,-1,188.43
4,9,4,2,10,-20,38.7
4,9,4,2,10,-19,10.51
4,9,4,2,10,-18,26.04
4,9,4,2,10,-17,7.62
4,9,4,2,10,-16,81.09
4,9,4,2,10,-15,137.43
4,9,4,2,10,-13,43.99
4,9,4,2,10,-12,149.51
4,9,4,2,10,-11,46.64
4,9,4,2,10,-10,70.15
4,9,4,2,10,-9,45.46
4,9,4,2,10,-8,134.72
4,9,4,2,10,-7,3.56
4,9,4,2,10,-6,5.39
4,9,4,2,10,-5,29.73
4,9,4,2,10,-4,2.33
4,9,4,2,10,-3,10.66
4,9,4,2,10,-2,2.56
4,9,4,2,10,-1,16.43
4,9,4,3,1,-30,10.29
4,9,4,3,1,-27,6.25
4,9,4,3,1,-26,1.3
4,9,4,3,1,-23,3.51
4,9,4,3,1,-21,37
4,9,4,3,1,-20,14.86
4,9,4,3,1,-19,4.93
4,9,4,3,1,-17,2.15
4,9,4,3,1,-16,68.97
4,9,4,3,1,-15,3.27
4,9,4,3,1,-14,6.97
4,9,4,3,1,-13,14.3
4,9,4,3,1,-12,10.17
4,9,4,3,1,-11,8.91
4,9,4,3,1,-10,3.17
4,9,4,3,1,-9,8.58
4,9,4,3,1,-8,3.98
4,9,4,3,1,-7,22.3
4,9,4,3,1,-6,11.33
4,9,4,3,1,-5,14.79
4,9,4,3,1,-4,14.38
4,9,4,3,1,-3,49
4,9,4,3,1,-1,1.02
4,9,4,3,3,-30,21.52
4,9,4,3,3,-27,1.47
4,9,4,3,3,-23,48.46
4,9,4,3,3,-21,12.42
4,9,4,3,3,-18,1.39
4,9,4,3,3,-17,12.81
4,9,4,3,3,-16,35.86
4,9,4,3,3,-15,6.06
4,9,4,3,3,-14,12.05
4,9,4,3,3,-13,12.18
4,9,4,3,3,-12,5.31
4,9,4,3,3,-11,5.36
4,9,4,3,3,-9,12.6
4,9,4,3,3,-8,25.27
4,9,4,3,3,-5,9.47
4,9,4,3,3,-4,24.93
4,9,4,3,3,-1,6.44
4,9,4,3,4,-26,5.65
4,9,4,3,4,-23,60.02
4,9,4,3,4,-20,15.84
4,9,4,3,4,-15,27.16
4,9,4,3,4,-14,40.63
4,9,4,3,4,-13,4.36
4,9,4,3,4,-12,11.11
4,9,4,3,4,-11,4.94
4,9,4,3,4,-10,55.03
4,9,4,3,4,-8,2.02
4,9,4,3,5,-16,63.07
4,9,4,3,5,-14,76.87
4,9,4,3,5,-12,28.74
4,9,4,3,5,-9,20.58
4,9,4,3,5,-4,6.6
4,9,4,3,9,-20,5.33
4,9,4,3,9,-18,1.42
4,9,4,3,9,-17,35.81
4,9,4,3,9,-16,15.72
4,9,4,3,9,-15,2.36
4,9,4,3,9,-14,6.91
4,9,4,3,9,-9,17.58
4,9,4,3,9,-8,3.54
4,9,4,3,9,-6,13.8
4,9,4,3,9,-5,6.71
4,9,4,3,9,-4,3.63
4,9,4,3,9,-3,1.1
4,9,4,3,9,-2,7.95
4,9,4,3,10,-20,101.64
4,9,4,3,10,-19,2.87
4,9,4,3,10,-18,185.94
4,9,4,3,10,-17,6.34
4,9,4,3,10,-16,75.47
4,9,4,3,10,-15,34.86
4,9,4,3,10,-14,4.71
4,9,4,3,10,-13,114.18
4,9,4,3,10,-12,114.71
4,9,4,3,10,-11,80.46
4,9,4,3,10,-10,99.52
4,9,4,3,10,-9,60.56
4,9,4,3,10,-8,25.37
4,9,4,3,10,-7,19.64
4,9,4,3,10,-6,19.54
4,9,4,3,10,-5,56.98
4,9,4,3,10,-4,73.93
4,9,4,3,10,-3,8.69
4,9,4,3,10,-1,106.51
4,9,4,4,1,-30,14.19
4,9,4,4,1,-28,13.01
4,9,4,4,1,-27,0.86
4,9,4,4,1,-26,47.07
4,9,4,4,1,-25,13.76
4,9,4,4,1,-24,8.37
4,9,4,4,1,-23,70.17
4,9,4,4,1,-22,71.4
4,9,4,4,1,-21,25.98
4,9,4,4,1,-19,12.89
4,9,4,4,1,-18,1.31
4,9,4,4,1,-17,44.08
4,9,4,4,1,-16,110.47
4,9,4,4,1,-15,7.59
4,9,4,4,1,-14,31.23
4,9,4,4,1,-13,16.11
4,9,4,4,1,-12,2.68
4,9,4,4,1,-11,23.7
4,9,4,4,1,-10,15.76
4,9,4,4,1,-9,3.15
4,9,4,4,1,-7,37.04
4,9,4,4,1,-5,20.07
4,9,4,4,1,-3,52.39
4,9,4,4,1,-2,2.91
4,9,4,4,1,-1,15.33
4,9,4,4,3,-30,42.83
4,9,4,4,3,-28,18.06
4,9,4,4,3,-27,8.01
4,9,4,4,3,-26,14.26
4,9,4,4,3,-21,42.61
4,9,4,4,3,-19,2.26
4,9,4,4,3,-16,21.05
4,9,4,4,3,-13,12.41
4,9,4,4,3,-11,12.29
4,9,4,4,3,-10,11.9
4,9,4,4,3,-5,16.13
4,9,4,4,3,-4,36.4
4,9,4,4,3,-2,7.53
4,9,4,4,4,-26,2.56
4,9,4,4,4,-21,5
4,9,4,4,4,-19,4.71
4,9,4,4,4,-16,6.91
4,9,4,4,4,-14,6.17
4,9,4,4,4,-13,41.73
4,9,4,4,4,-12,23.6
4,9,4,4,4,-1,6.39
4,9,4,4,5,-28,45.33
4,9,4,4,5,-18,5.43
4,9,4,4,9,-20,407.65
4,9,4,4,9,-19,122.12
4,9,4,4,9,-18,399.77
4,9,4,4,9,-17,325.74
4,9,4,4,9,-16,1008.38
4,9,4,4,9,-15,622.74
4,9,4,4,9,-14,178.22
4,9,4,4,9,-13,501.21
4,9,4,4,9,-12,276.49
4,9,4,4,9,-11,455.9
4,9,4,4,9,-10,466.75
4,9,4,4,9,-9,580.6
4,9,4,4,9,-8,349.61
4,9,4,4,9,-7,271.16
4,9,4,4,9,-6,309.2
4,9,4,4,9,-5,340.06
4,9,4,4,9,-4,452
4,9,4,4,9,-3,643.93
4,9,4,4,9,-2,219.88
4,9,4,4,9,-1,158.68
4,9,4,4,10,-20,25.56
4,9,4,4,10,-19,3.05
4,9,4,4,10,-18,222.4
4,9,4,4,10,-17,17.85
4,9,4,4,10,-16,82.01
4,9,4,4,10,-15,98.44
4,9,4,4,10,-14,24.36
4,9,4,4,10,-13,141.54
4,9,4,4,10,-12,90.09
4,9,4,4,10,-11,100.56
4,9,4,4,10,-10,89.73
4,9,4,4,10,-9,139.04
4,9,4,4,10,-8,73.72
4,9,4,4,10,-7,47.73
4,9,4,4,10,-6,38.06
4,9,4,4,10,-5,16.29
4,9,4,4,10,-4,15.32
4,9,4,4,10,-3,15.08
4,9,4,4,10,-2,13.96
4,9,4,4,10,-1,16.34
4,9,6,1,1,-30,63.17
4,9,6,1,1,-29,34.38
4,9,6,1,1,-28,18.3
4,9,6,1,1,-27,16.54
4,9,6,1,1,-26,31.44
4,9,6,1,1,-25,35.01
4,9,6,1,1,-24,86.19
4,9,6,1,1,-23,67.71
4,9,6,1,1,-22,2.2
4,9,6,1,1,-21,138.17
4,9,6,1,1,-20,5.21
4,9,6,1,1,-19,9.65
4,9,6,1,1,-18,11.37
4,9,6,1,1,-17,69.81
4,9,6,1,1,-16,120.62
4,9,6,1,1,-15,198.89
4,9,6,1,1,-14,712.82
4,9,6,1,1,-13,291.35
4,9,6,1,1,-12,279.87
4,9,6,1,1,-11,285.49
4,9,6,1,1,-10,45.33
4,9,6,1,1,-9,124.83
4,9,6,1,1,-8,68.69
4,9,6,1,1,-7,97.62
4,9,6,1,1,-6,40.02
4,9,6,1,1,-5,92.64
4,9,6,1,1,-4,189.47
4,9,6,1,1,-3,76.95
4,9,6,1,1,-2,37.25
4,9,6,1,1,-1,50.84
4,9,6,1,3,-30,31.31
4,9,6,1,3,-29,1.4
4,9,6,1,3,-28,15.09
4,9,6,1,3,-27,89.23
4,9,6,1,3,-26,41.57
4,9,6,1,3,-24,17.37
4,9,6,1,3,-21,54.16
4,9,6,1,3,-19,18.81
4,9,6,1,3,-18,20.86
4,9,6,1,3,-17,66.41
4,9,6,1,3,-16,133.78
4,9,6,1,3,-15,33.17
4,9,6,1,3,-14,14.41
4,9,6,1,3,-13,53.57
4,9,6,1,3,-12,22.56
4,9,6,1,3,-11,23.97
4,9,6,1,3,-10,60.14
4,9,6,1,3,-9,100.17
4,9,6,1,3,-8,128.39
4,9,6,1,3,-7,124.51
4,9,6,1,3,-6,181.36
4,9,6,1,3,-5,100.45
4,9,6,1,3,-4,112.91
4,9,6,1,3,-3,35.75
4,9,6,1,3,-1,53.72
4,9,6,1,4,-30,25.84
4,9,6,1,4,-29,70.16
4,9,6,1,4,-28,6.76
4,9,6,1,4,-27,7.13
4,9,6,1,4,-26,27.86
4,9,6,1,4,-24,3.36
4,9,6,1,4,-21,3.53
4,9,6,1,4,-19,26.57
4,9,6,1,4,-18,40.15
4,9,6,1,4,-17,1.26
4,9,6,1,4,-16,47.25
4,9,6,1,4,-15,8.42
4,9,6,1,4,-14,44.87
4,9,6,1,4,-13,16.57
4,9,6,1,4,-12,9.8
4,9,6,1,4,-11,10.09
4,9,6,1,4,-10,25.05
4,9,6,1,4,-9,39.65
4,9,6,1,4,-8,11.42
4,9,6,1,4,-7,33.54
4,9,6,1,4,-6,35.43
4,9,6,1,4,-5,33.5
4,9,6,1,4,-4,9.27
4,9,6,1,4,-3,25.32
4,9,6,1,4,-2,11.23
4,9,6,1,4,-1,54.87
4,9,6,1,5,-18,9.43
4,9,6,1,5,-14,17.35
4,9,6,1,5,-13,4.88
4,9,6,1,5,-11,8.64
4,9,6,1,5,-9,15.48
4,9,6,1,5,-6,1.64
4,9,6,1,5,-4,3.11
4,9,6,1,6,-15,1.87
4,9,6,1,9,-20,680.53
4,9,6,1,9,-19,191.03
4,9,6,1,9,-18,286.87
4,9,6,1,9,-17,472.2
4,9,6,1,9,-16,1125
4,9,6,1,9,-15,1102.05
4,9,6,1,9,-14,768.4
4,9,6,1,9,-13,587.49
4,9,6,1,9,-12,413.09
4,9,6,1,9,-11,662.7
4,9,6,1,9,-10,598.98
4,9,6,1,9,-9,839.24
4,9,6,1,9,-8,516.6
4,9,6,1,9,-7,397.91
4,9,6,1,9,-6,740.01
4,9,6,1,9,-5,591.43
4,9,6,1,9,-4,521.03
4,9,6,1,9,-3,920.77
4,9,6,1,9,-2,606.33
4,9,6,1,9,-1,126.13
4,9,6,1,10,-16,3.36
4,9,6,1,10,-15,15.09
4,9,6,1,10,-14,11.47
4,9,6,1,10,-13,15.82
4,9,6,1,10,-12,4.39
4,9,6,1,10,-11,10.55
4,9,6,1,10,-10,41.23
4,9,6,1,10,-9,45.15
4,9,6,1,10,-8,7.72
4,9,6,1,10,-7,21.71
4,9,6,1,10,-5,18.21
4,9,6,1,10,-4,2.81
4,9,6,1,10,-1,12.14
4,9,6,2,1,-30,25.98
4,9,6,2,1,-28,2.65
4,9,6,2,1,-26,53.98
4,9,6,2,1,-25,4.79
4,9,6,2,1,-24,28.71
4,9,6,2,1,-23,44.66
4,9,6,2,1,-22,15.7
4,9,6,2,1,-21,82.57
4,9,6,2,1,-20,27.34
4,9,6,2,1,-19,6.2
4,9,6,2,1,-18,13.31
4,9,6,2,1,-17,7.73
4,9,6,2,1,-16,74.03
4,9,6,2,1,-15,32.61
4,9,6,2,1,-14,24.22
4,9,6,2,1,-13,122.76
4,9,6,2,1,-12,125.14
4,9,6,2,1,-11,141.5
4,9,6,2,1,-10,29.21
4,9,6,2,1,-9,19.79
4,9,6,2,1,-8,6.08
4,9,6,2,1,-7,71.99
4,9,6,2,1,-6,3.64
4,9,6,2,1,-5,45.94
4,9,6,2,1,-4,30.6
4,9,6,2,1,-3,19.31
4,9,6,2,1,-2,1.49
4,9,6,2,1,-1,24.43
4,9,6,2,3,-30,74.18
4,9,6,2,3,-28,9.25
4,9,6,2,3,-27,4.33
4,9,6,2,3,-26,22.34
4,9,6,2,3,-23,4.47
4,9,6,2,3,-22,17.84
4,9,6,2,3,-21,34.8
4,9,6,2,3,-18,4.76
4,9,6,2,3,-17,4.14
4,9,6,2,3,-16,16.94
4,9,6,2,3,-14,20.93
4,9,6,2,3,-13,22.13
4,9,6,2,3,-12,33.5
4,9,6,2,3,-11,43.56
4,9,6,2,3,-10,25.54
4,9,6,2,3,-9,74.28
4,9,6,2,3,-8,3.3
4,9,6,2,3,-7,18.89
4,9,6,2,3,-6,43.06
4,9,6,2,3,-5,23.38
4,9,6,2,3,-4,36.59
4,9,6,2,3,-3,20.61
4,9,6,2,3,-2,3.85
4,9,6,2,4,-30,7.93
4,9,6,2,4,-29,17.85
4,9,6,2,4,-23,2.53
4,9,6,2,4,-22,2.71
4,9,6,2,4,-18,1.26
4,9,6,2,4,-14,16.95
4,9,6,2,4,-13,134.84
4,9,6,2,4,-12,42.47
4,9,6,2,4,-11,9.32
4,9,6,2,4,-9,9.59
4,9,6,2,4,-8,3.53
4,9,6,2,4,-7,3.67
4,9,6,2,4,-6,4.18
4,9,6,2,4,-5,0.41
4,9,6,2,4,-4,32.1
4,9,6,2,4,-3,6
4,9,6,2,4,-1,4.97
4,9,6,2,5,-18,1.01
4,9,6,2,5,-14,16.22
4,9,6,2,9,-20,31.07
4,9,6,2,9,-19,9.13
4,9,6,2,9,-17,1.56
4,9,6,2,9,-15,7.31
4,9,6,2,9,-14,25.94
4,9,6,2,9,-13,31.48
4,9,6,2,9,-12,16.34
4,9,6,2,9,-11,40.75
4,9,6,2,9,-10,14.42
4,9,6,2,9,-9,1.51
4,9,6,2,9,-7,3.1
4,9,6,2,9,-6,19.82
4,9,6,2,9,-5,18.85
4,9,6,2,9,-4,4.77
4,9,6,2,10,-20,1.86
4,9,6,3,1,-30,0.48
4,9,6,3,1,-26,9.25
4,9,6,3,1,-25,8.95
4,9,6,3,1,-23,14.13
4,9,6,3,1,-21,18.34
4,9,6,3,1,-19,11.05
4,9,6,3,1,-18,13.41
4,9,6,3,1,-17,2.82
4,9,6,3,1,-16,7.55
4,9,6,3,1,-15,17.66
4,9,6,3,1,-14,44.96
4,9,6,3,1,-13,85.29
4,9,6,3,1,-12,97.73
4,9,6,3,1,-11,12.16
4,9,6,3,1,-10,6.55
4,9,6,3,1,-9,4.27
4,9,6,3,1,-8,15.53
4,9,6,3,1,-7,31.47
4,9,6,3,1,-6,2.13
4,9,6,3,1,-5,11.49
4,9,6,3,1,-4,7.23
4,9,6,3,3,-30,4.1
4,9,6,3,3,-29,3.45
4,9,6,3,3,-27,3.52
4,9,6,3,3,-24,5.67
4,9,6,3,3,-23,1.26
4,9,6,3,3,-17,5.7
4,9,6,3,3,-16,32.24
4,9,6,3,3,-13,13.51
4,9,6,3,3,-12,18.35
4,9,6,3,3,-11,34.96
4,9,6,3,3,-10,25.3
4,9,6,3,3,-7,23.47
4,9,6,3,3,-4,50.05
4,9,6,3,4,-30,16.33
4,9,6,3,4,-29,25.52
4,9,6,3,4,-26,0.59
4,9,6,3,4,-25,2.67
4,9,6,3,4,-21,5.34
4,9,6,3,4,-16,2.16
4,9,6,3,4,-13,22.79
4,9,6,3,4,-11,23.53
4,9,6,3,4,-10,3.44
4,9,6,3,4,-8,11.63
4,9,6,3,4,-7,1.96
4,9,6,3,9,-20,69.95
4,9,6,3,9,-18,27.2
4,9,6,3,9,-17,9.76
4,9,6,3,9,-16,24.5
4,9,6,3,9,-15,13.6
4,9,6,3,9,-14,62.31
4,9,6,3,9,-13,17.17
4,9,6,3,9,-12,34.31
4,9,6,3,9,-11,3.37
4,9,6,3,9,-10,110.04
4,9,6,3,9,-9,12.57
4,9,6,3,9,-8,8.1
4,9,6,3,9,-7,11.37
4,9,6,3,9,-6,18.25
4,9,6,3,9,-5,24.9
